city,district,exposure,size,building_year,bedrooms,bathrooms,kitchen,garage,driver_room,maid_room,furnished,ac,rooftop,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price
Riyadh,Al-Ardeh,North,250,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Al-Ardeh,South,250,2020,3,5,1,1,1,1,1,1,0,0,1,0,1,1,0,0,110000
Riyadh,Al-Qadisiyah,South,300,2020,6,4,1,1,1,1,0,0,1,0,0,0,1,1,0,1,55000
Riyadh,Ar-Raid,West,750,2001,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,165000
Riyadh,Al-Ardeh,South,300,2020,4,4,0,1,1,1,0,1,0,0,1,0,0,1,0,0,80000
Riyadh,Al-Yasmeen,Northwest,390,2016,5,5,1,1,1,1,0,1,0,0,1,0,0,1,0,0,150000
Riyadh,Al-Khaleej,South,375,2011,5,5,1,1,0,0,0,1,1,0,1,0,0,0,0,0,65000
Riyadh,Al-Ardeh,South,440,2020,4,5,1,1,1,1,0,1,0,0,1,0,0,1,0,0,110000
Riyadh,Al-Malik Fahd,West,240,2007,3,4,1,1,0,0,0,1,0,1,1,0,0,1,0,0,70000
Riyadh,Al-Qayrawan,East,300,2020,5,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,125000
Riyadh,Al-Ardeh,North,270,2020,7,5,1,1,1,1,1,1,1,0,1,0,0,1,1,0,150000
Riyadh,Al-Ardeh,South,300,2020,4,5,1,0,1,1,0,1,0,0,0,0,0,1,0,0,100000
Riyadh,Al-Hazm,Northeast,360,2015,7,5,1,1,0,1,0,0,0,0,1,0,0,1,0,0,36000
Riyadh,Tawiq,North,750,2013,6,5,0,1,0,1,0,0,1,0,1,0,0,1,0,1,45000
Riyadh,Al-Sharq,East,245,2020,4,5,1,1,0,1,0,0,0,0,1,0,1,1,0,0,40000
Riyadh,Al-Mahdiah,North,420,2020,7,5,1,1,0,1,0,0,1,0,1,0,0,1,0,1,75000
Riyadh,Al-Narjis,North,300,2018,5,5,1,0,1,1,0,0,0,0,1,0,1,1,0,0,70000
Riyadh,Al-Malz,West,350,2009,7,5,1,1,0,1,0,0,1,0,1,0,0,1,0,0,85000
Riyadh,Al-Nasim Al-Gharbi),Northwest,500,1986,5,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,32000
Riyadh,Al-Ardeh,North,250,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Al-Jazirah,Three Streets,484,2020,7,5,1,0,0,0,0,0,1,0,1,0,0,0,0,1,200000
Riyadh,Al-Malik Faysal,South,375,2003,6,5,1,1,0,0,0,0,0,0,0,0,1,1,0,0,56000
Riyadh,Al-Malqa,South,200,2017,5,5,1,1,0,1,0,1,0,0,1,0,1,1,0,0,90000
Riyadh,Ar-Ramal,East,240,2020,4,5,1,1,0,1,0,0,0,0,1,0,0,1,0,1,40000
Riyadh,Al-Malqa,North,200,2020,5,5,1,0,0,0,0,1,0,0,1,0,1,1,0,0,120000
Riyadh,Ar-Ramal,North,270,2018,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3200
Riyadh,Al-Ardeh,South,300,2020,4,5,1,1,0,1,0,1,1,0,1,0,0,1,0,0,100000
Riyadh,Al-Qadisiyah,South,372,2020,5,4,1,1,1,1,0,0,0,0,1,0,0,1,0,1,60000
Riyadh,Al-Qadisiyah,South,372,2020,7,5,1,1,1,1,0,0,0,0,0,0,0,1,0,0,60000
Riyadh,Al-Ardeh,East,300,2018,5,5,1,1,0,1,0,1,0,0,0,0,0,1,0,0,100000
Riyadh,Al-Jazirah,East,483,2009,5,5,1,1,1,1,1,1,0,0,1,1,0,1,0,0,85000
Riyadh,Araqah,East,227,2020,5,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,55000
Riyadh,Al-Ulyah,North,300,2006,4,4,1,1,1,1,0,1,0,1,1,0,1,1,0,0,130000
Riyadh,Al-Manar,West,450,1986,3,3,1,1,0,0,0,1,0,0,1,1,0,1,0,0,65000
Riyadh,Al-Aziziyyah,East,282,2012,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,55000
Riyadh,Al-Maizalah,West,400,2016,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,45000
Riyadh,Al-Ulyah,Northeast,230,2020,5,5,1,1,0,1,0,1,0,1,0,0,1,1,0,0,120000
Riyadh,Dhahrah Laban,East,450,2020,7,5,0,1,1,1,0,0,0,0,1,0,0,1,0,1,60000
Riyadh,Al-Ardeh,North,250,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Al-Aqiq,East,600,2017,4,4,1,1,1,1,0,1,1,0,1,0,0,1,0,0,180000
Riyadh,Tawiq,North,260,2020,6,5,0,1,0,1,0,0,1,0,1,0,0,1,0,1,5000
Riyadh,Ar-Ramal,Northeast,202,2020,4,4,1,1,0,0,1,1,0,0,1,0,0,1,0,0,40000
Riyadh,Al-Nakhil,East,500,2020,5,5,1,1,1,1,1,1,1,0,1,0,0,0,0,1,250000
Riyadh,Ar-Ramal,South,324,2020,5,3,0,1,0,1,0,0,0,0,1,0,0,1,0,1,70000
Riyadh,Al-Wadi,North,900,2011,5,5,1,1,1,1,1,1,1,0,1,0,0,1,0,1,250000
Riyadh,Al-Taawun,East,300,2020,4,3,1,1,0,1,0,1,0,1,1,1,0,1,0,0,190000
Riyadh,Ar-Ramal,North,300,2020,4,5,1,1,0,0,0,1,1,0,1,0,0,1,0,1,55000
Riyadh,Gharnatah,East,330,2000,7,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,80000
Riyadh,Al-Rawdah,East,900,2001,5,5,1,1,1,1,0,1,1,0,1,0,0,0,0,1,110000
Riyadh,Al-Arija Al-Gharbiyah,West,600,1995,7,5,1,1,1,1,0,0,1,0,1,0,0,0,0,1,32000
Riyadh,Tawiq,North,300,2020,6,4,1,1,0,1,0,1,1,1,1,0,1,1,0,1,33000
Riyadh,Ar-Ramal,Northeast,265,2019,4,5,1,1,0,0,0,1,1,0,1,0,0,1,0,1,45000
Riyadh,Tawiq,South,300,2020,6,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,55000
Riyadh,Al-Ardeh,North,250,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Al-Qadisiyah,South,370,2020,5,5,1,1,0,1,0,0,1,0,1,0,0,1,0,1,60000
Riyadh,Al-Munsiyah,South,200,2018,5,4,1,1,0,1,0,1,1,0,1,0,0,1,0,0,60000
Riyadh,Ar-Rubbah,West,200,2014,3,5,1,1,0,1,0,1,0,0,0,0,0,1,0,0,100000
Riyadh,Al-Ardeh,South,370,2020,5,5,1,1,0,1,0,1,1,0,1,0,0,1,0,0,120000
Riyadh,Al-Arija Al-Wusta,East,400,2001,7,5,1,1,0,1,0,0,1,0,1,0,0,1,0,0,30000
Riyadh,Ad-Dar Al-Bayda,Northwest,325,2014,5,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,53000
Riyadh,Al-Ulyah,East,500,1991,5,4,1,1,1,1,0,1,1,1,1,0,0,1,0,0,80000
Riyadh,Al-Fayha,West,500,2006,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,55000
Riyadh,Al-Malqa,South,375,2019,5,5,1,1,1,1,0,1,0,0,1,0,0,1,0,0,130000
Riyadh,Al-Ardeh,North,260,2016,5,5,1,1,0,1,0,1,0,0,1,0,1,1,0,0,120000
Riyadh,Al-Musayyif ,North,550,1994,7,5,0,1,1,1,0,0,0,0,1,0,0,0,0,0,70000
Riyadh,Al-Hada,East,227,2020,5,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,55000
Riyadh,Ar-Ramal,Northwest,345,2020,4,5,1,1,0,1,0,0,1,0,1,0,0,1,0,0,45000
Riyadh,Al-Aqiq,East,840,2014,5,5,1,1,1,1,0,1,1,0,1,1,0,1,0,1,150000
Riyadh,Al-Ardeh,East,300,2020,5,5,1,1,1,1,0,1,1,0,1,0,1,1,0,1,130000
Riyadh,Ash-Shuhadah,North,300,2011,5,5,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
Riyadh,As-Suwaidi,South,500,1985,7,4,1,1,1,1,0,0,1,0,1,0,0,0,0,0,40000
Riyadh,Al-Aqiq,East,900,1996,5,5,1,0,1,1,0,1,0,0,1,0,0,1,0,0,200000
Riyadh,Al-Ardeh,North,250,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Ar-Ramal,South,250,2018,4,5,1,1,1,1,0,0,0,0,1,0,1,0,0,1,45000
Riyadh,Ar-Ramal,South,216,2020,5,4,1,1,0,1,0,0,1,0,1,0,0,1,0,0,43000
Riyadh,Al-Nadi,Northeast,270,2015,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6000
Riyadh,Al-Qadisiyah,South,372,2020,4,4,1,1,1,1,0,0,0,0,1,0,0,1,0,1,58000
Riyadh,Ar-Ramal,North,265,2020,5,5,1,1,0,1,0,0,1,0,1,0,0,1,0,1,46000
Riyadh,Ar-Ramal,West,222,2020,7,5,1,1,0,0,0,0,0,0,1,0,1,1,0,1,60000
Riyadh,Al-Nafal,South,250,2013,6,4,1,1,1,0,0,1,1,1,1,0,0,1,0,0,100000
Riyadh,Ar-Ramal,North,300,2020,7,5,1,1,0,1,0,0,0,0,1,0,0,1,0,1,46000
Riyadh,Umm Al-Hammam Al-Sharqi,South,400,1996,7,5,1,1,0,0,1,1,1,0,1,0,0,1,0,0,65000
Riyadh,Al-Sulaymaniyah,Northwest,312,2001,5,4,1,1,1,1,0,1,0,0,1,0,1,0,0,0,65000
Riyadh,Al-Narjis,East,220,2020,3,4,1,1,1,1,0,1,0,0,1,0,1,1,0,0,80000
Riyadh,Al-Narjis,South,600,2020,5,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,150000
Riyadh,Al-Rawdah,East,450,1991,6,5,1,1,1,0,0,1,0,0,1,0,0,1,0,0,50000
Riyadh,Ar-Ramal,North,300,2020,4,5,0,1,0,1,0,0,1,0,1,0,0,1,0,1,45000
Riyadh,Al-Taawun,East,250,2009,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
Riyadh,Al-Ardeh,North,250,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Ar-Ramal,East,360,2020,5,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,550000
Riyadh,Tawiq,West,390,2019,4,4,1,0,1,1,0,0,0,0,1,0,0,1,0,1,35000
Riyadh,Al-Khaleej,South,525,2005,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50000
Riyadh,Al-Qayrawan,Southeast,337,2018,4,3,1,1,0,1,0,1,1,0,1,0,0,1,1,0,140000
Riyadh,Hattan,North,400,2020,4,5,1,1,1,1,1,1,1,1,1,0,0,1,0,1,400000
Riyadh,Dhahrah Al-Badiah,East,570,1992,7,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,60000
Riyadh,Al-Sulaymaniyah,Northwest,320,2011,3,4,1,1,1,1,0,0,0,0,1,0,1,1,0,0,90000
Riyadh,Dhahrah Laban,East,450,2020,5,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,60000
Riyadh,Al-Nakhil,East,300,2015,4,5,1,1,1,1,0,0,0,0,1,0,1,1,0,0,120000
Riyadh,Al-Malz,South,750,1991,5,5,1,1,1,1,0,1,1,0,1,0,0,0,0,0,120000
Riyadh,Al-Sihafa,West,325,2013,4,5,1,1,0,1,0,0,1,0,1,0,0,1,0,0,90000
Riyadh,Al-Munsiyah,South,312,2020,7,5,1,1,1,1,0,0,1,0,1,0,0,1,1,1,90000
Riyadh,Ad-Dar Al-Bayda,West,300,2020,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18000
Riyadh,Hattan,South,263,2018,5,5,1,1,1,1,0,1,1,0,1,0,1,1,1,0,160000
Riyadh,Al-Malqa,South,200,2019,5,5,1,1,0,1,0,1,1,0,1,0,1,1,0,0,90000
Riyadh,Al-Nafal,South,250,2013,5,4,1,1,1,0,0,1,0,1,1,0,0,1,0,0,100000
Riyadh,Al-Ardeh,North,250,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Tawiq,West,375,2019,5,5,1,1,0,1,0,0,1,0,1,0,0,1,0,1,38000
Riyadh,Al-Ardeh,North,326,2020,4,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,140000
Riyadh,Al-Narjis,West,372,2020,3,5,1,1,1,1,0,1,0,0,0,0,0,1,0,0,160000
Riyadh,Al-Nakhil,Southeast,420,2006,5,5,1,1,1,1,0,0,1,0,1,0,1,1,0,0,140000
Riyadh,Al-Sharq,Northeast,300,2020,6,4,1,1,0,0,0,1,0,0,1,0,0,1,0,1,50000
Riyadh,Ar-Ramal,North,300,2020,5,5,1,1,0,0,0,0,0,0,1,0,0,1,0,1,45000
Riyadh,Al-Yasmeen,North,300,2018,4,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,110000
Riyadh,Ar-Ramal,North,300,2020,5,4,1,1,0,0,0,0,0,0,1,0,1,1,0,1,45000
Riyadh,As-Safarat,East,250,2020,3,5,1,1,1,1,0,1,0,0,0,0,1,1,0,0,212000
Riyadh,Dhahrah Al-Badiah,East,300,2011,7,5,1,1,0,1,0,1,0,0,1,0,1,1,0,0,39000
Riyadh,Al-Janadriyah,North,240,2020,4,5,1,1,0,0,1,1,0,0,0,0,0,1,0,0,33000
Riyadh,Ar-Rubbah,West,200,2019,7,5,1,1,0,1,0,1,0,0,1,0,0,1,0,0,85000
Riyadh,Jarir,Southwest,550,1988,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,120000
Riyadh,Dhahrah Laban,East,320,2018,4,4,1,1,0,1,0,1,0,0,1,0,1,1,0,0,47000
Riyadh,Al-Janadriyah,South,276,2020,2,4,1,1,0,0,0,0,1,0,1,0,1,0,0,0,27000
Riyadh,Hattan,West,250,2016,5,5,1,1,1,1,0,1,0,0,1,0,0,1,0,0,100000
Riyadh,Al-Yasmeen,West,400,2016,5,5,1,1,1,1,0,1,0,0,1,0,0,1,0,0,90000
Riyadh,Al-Nakhil,South,262,2013,6,5,1,1,1,1,0,1,0,0,1,1,1,1,0,0,180000
Riyadh,Al-Quds,North,1350,1996,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,1,160000
Riyadh,Al-Ardeh,North,250,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Al-Malqa,Four Streets,300,2019,4,4,1,1,1,1,1,1,0,1,1,0,0,1,0,0,140000
Riyadh,Qurtubah,East,200,2018,5,5,1,1,0,1,0,1,0,0,1,0,1,1,0,0,75000
Riyadh,Dhahrah Laban,North,200,2016,7,5,1,1,0,1,0,0,0,0,0,0,1,1,1,0,40000
Riyadh,Tawiq,East,350,2020,5,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1,38000
Riyadh,Tawiq,Southeast,300,2020,7,5,1,1,0,0,0,0,0,0,1,0,1,1,0,1,36000
Riyadh,Tawiq,North,350,2020,7,5,1,1,0,1,0,0,0,0,1,0,1,1,0,1,55000
Riyadh,Al-Ardeh,East,200,2020,6,5,1,1,1,1,1,1,0,0,1,0,1,1,0,0,130000
Riyadh,Al-Ulyah,South,520,1996,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,95000
Riyadh,Dhahrah Laban,East,450,2020,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60000
Riyadh,Ar-Rabi,North,500,2011,4,5,1,1,0,1,0,1,1,0,1,0,0,0,0,0,110000
Riyadh,Al-Mahdiah,North,200,2019,4,5,1,1,0,1,0,0,0,0,1,0,1,1,0,0,42000
Riyadh,Al-Narjis,South,375,2020,5,5,1,1,1,1,0,0,0,0,1,0,0,1,0,0,140000
Riyadh,Dhahrah Laban,East,450,2019,7,5,1,1,0,1,0,0,1,0,1,0,0,1,0,1,60000
Riyadh,Al-Izzah,South,375,2013,6,5,1,1,1,1,0,1,0,0,1,0,0,0,0,0,95000
Riyadh,Al-Malqa,South,375,2019,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
Riyadh,Tawiq,North,300,2020,7,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,35000
Riyadh,Al-Ardeh,North,250,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Al-Malqa,South,375,2019,5,5,1,1,1,1,0,1,1,0,0,0,0,1,0,0,130000
Riyadh,Al-Ardeh,South,230,2020,5,5,1,1,1,1,0,0,0,0,1,0,0,1,0,0,70000
Riyadh,Gharnatah,West,350,2001,5,5,1,1,0,1,0,0,0,0,1,0,1,1,0,0,50000
Riyadh,Al-Qayrawan,Northeast,400,2020,4,5,1,1,1,1,0,1,1,0,0,0,0,1,0,0,140000
Riyadh,Ar-Ramal,West,206,2020,4,4,1,1,0,1,0,1,0,0,0,0,1,1,0,0,55000
Riyadh,Al-Ulyah,South,520,1996,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,95000
Riyadh,Araqah,Southeast,200,2010,6,4,1,1,1,1,0,0,1,0,1,0,0,1,0,0,45000
Riyadh,Ar-Ramal,South,325,2020,4,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,55000
Riyadh,As-Saadah,North,420,2020,6,5,0,1,0,1,0,0,1,0,1,0,0,1,0,1,60000
Riyadh,Ar-Ramal,East,375,2019,4,5,1,1,1,1,0,1,1,1,1,0,0,1,0,1,50000
Riyadh,Ar-Ramal,East,350,2020,5,4,1,1,0,1,0,0,1,0,0,0,0,1,0,0,60000
Riyadh,Ar-Ramal,North,350,2020,7,4,1,1,1,1,0,0,0,0,1,0,0,1,0,1,40000
Riyadh,Al-Manar,West,300,2011,7,5,1,1,0,1,0,1,0,0,1,0,1,1,0,0,60000
Riyadh,Al-Ulyah,West,600,2008,5,5,1,1,1,1,0,1,0,0,1,0,0,1,0,0,100000
Riyadh,Al-Yarmouk ,North,300,2010,7,5,1,1,1,1,0,1,0,0,1,0,0,1,0,0,65000
Riyadh,Al-Ulyah,Northeast,280,2013,4,5,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
Riyadh,Al-Qadisiyah,West,250,2020,5,5,1,1,0,1,0,0,1,0,1,0,0,1,0,0,50000
Riyadh,Ash-Shuhadah,East,350,2010,4,4,0,1,1,1,0,0,0,0,0,0,0,1,0,0,65000
Riyadh,Al-Ardeh,North,250,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Ar-Ramal,West,298,2020,4,4,1,1,0,1,0,1,1,0,1,0,0,1,0,1,5000
Riyadh,Ahad,Southeast,375,2020,5,5,1,1,1,1,0,0,1,0,1,0,0,1,0,1,40000
Riyadh,Ar-Ramal,Southwest,230,2020,4,4,1,1,0,0,0,0,0,0,1,0,0,1,0,1,40000
Riyadh,Al-Ulyah,North,450,1996,4,4,1,1,1,1,0,0,0,0,0,0,0,1,0,0,115000
Riyadh,Al-Ardeh,South,300,2020,4,5,1,1,0,0,0,1,1,0,1,0,0,1,0,0,100000
Riyadh,Al-Taawun,South,250,2020,4,4,1,1,0,1,0,1,0,1,1,0,0,1,0,0,130000
Riyadh,Al-Munsiyah,South,250,2020,6,5,0,1,0,1,0,0,0,0,1,0,0,1,0,1,60000
Riyadh,Al-Yarmouk ,South,400,2014,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45000
Riyadh,Ash-Shibiliyah,South,300,2018,6,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,95000
Riyadh,Al-Ulyah,South,520,1998,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,95000
Riyadh,Tawiq,South,300,2019,7,4,1,1,0,0,0,0,0,0,0,0,1,1,0,1,35000
Riyadh,Al-Ardeh,South,225,2020,5,5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,130000
Riyadh,Al-Narjis,East,250,2020,3,5,1,1,1,1,0,1,0,0,0,0,0,1,0,0,85000
Riyadh,Al-Narjis,East,270,2020,4,5,1,1,1,1,0,1,0,0,1,0,0,1,0,0,100000
Riyadh,As-Suwaidi Al-Gharbi,West,400,2002,4,5,1,1,0,1,0,1,0,1,1,0,0,1,0,0,80000
Riyadh,Gharnatah,East,312,2001,5,5,1,1,0,1,0,1,0,0,1,0,1,1,0,1,60000
Riyadh,Al-Andalus,Southwest,600,1991,7,5,1,1,1,1,0,0,1,0,1,0,0,1,0,0,40000
Riyadh,Al-Qadisiyah,East,250,2020,6,4,0,1,0,1,0,0,0,0,0,0,1,1,0,1,55000
Riyadh,Al-Narjis,Northwest,300,2020,7,5,1,1,1,1,1,1,1,0,1,0,0,1,0,0,90000
Riyadh,Al-Ardeh,North,250,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Al-Munsiyah,East,300,2018,7,5,1,1,1,1,0,1,0,0,0,0,1,1,0,0,58000
Riyadh,Ar-Ramal,Northeast,388,2020,5,4,1,1,1,1,0,1,1,0,1,0,0,1,0,0,55000
Riyadh,Al-Ulyah,Three Streets,750,2006,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,150000
Riyadh,Tawiq,East,400,1989,5,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,800000
Riyadh,Al-Malqa,South,375,2018,4,4,1,1,1,1,0,1,0,0,1,0,0,1,0,0,130000
Riyadh,Ar-Ramal,East,300,2020,5,5,1,1,1,1,0,0,1,0,1,0,1,1,0,0,43000
Riyadh,Al-Qayrawan,West,200,2016,4,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,80000
Riyadh,Ar-Raid,West,298,2006,3,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,120000
Riyadh,Dhahrah Laban,East,375,2020,7,5,1,1,0,1,0,0,1,0,1,0,0,1,0,1,60000
Riyadh,Al-Yarmouk ,North,300,2020,5,4,1,0,0,1,0,1,1,0,1,0,1,1,0,1,70000
Riyadh,Dhahrah Laban,South,200,2020,5,5,1,0,0,0,0,1,1,0,0,0,1,1,0,0,40000
Riyadh,Umm Al-Hammam Al-Gharbi,East,300,1998,5,4,1,1,0,0,0,0,1,0,1,0,0,1,0,0,48000
Riyadh,Umm Al-Hammam Al-Gharbi,Northeast,200,2011,6,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,50000
Riyadh,Ar-Ramal,North,300,2018,3,5,1,1,0,1,0,0,0,0,1,0,0,1,0,0,40000
Riyadh,Al-Qayrawan,North,300,2020,4,5,1,1,1,1,0,0,0,0,0,0,0,1,0,0,100000
Riyadh,Matari Al-Malik Khalid Al-Alami,Three Streets,300,2020,4,5,1,1,0,1,0,1,0,0,1,0,1,0,0,0,100000
Riyadh,Al-Qadisiyah,Northeast,350,2020,4,4,1,1,1,1,0,0,1,0,1,0,0,1,0,1,50000
Riyadh,Qurtubah,East,140,2018,5,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,70000
Riyadh,Al-Ardeh,North,250,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Al-Saffah,East,300,2020,1,4,1,1,1,1,0,1,0,0,1,0,0,1,0,0,80000
Riyadh,Al-Maraslat,North,450,2009,5,5,1,1,1,1,0,1,0,0,1,0,0,1,0,0,125000
Riyadh,Al-Ulyah,Southeast,300,2006,4,3,1,1,1,0,0,1,0,1,1,0,0,1,0,0,120000
Riyadh,Al-Qadisiyah,West,300,2020,5,5,1,1,0,1,0,0,1,0,1,0,1,1,0,1,55000
Riyadh,Al-Ulyah,West,350,2017,4,4,1,1,1,1,0,1,0,0,0,0,1,1,0,0,90000
Riyadh,Al-Wahah,East,500,1991,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,100000
Riyadh,Al-Sulaymaniyah,North,185,1996,2,3,1,1,0,0,0,1,0,1,1,0,0,1,0,0,85000
Riyadh,Badr,North,300,2006,7,5,1,1,0,1,0,0,0,0,1,0,1,0,0,0,40000
Riyadh,Ar-Ramal,South,345,2020,7,5,1,1,0,1,0,0,0,0,1,0,0,1,0,1,50000
Riyadh,Al-Nadi,West,250,2020,4,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,180000
Riyadh,Gharnatah,Four Streets,260,2010,4,3,1,1,0,1,1,1,0,1,0,0,0,1,0,0,190000
Riyadh,Al-Qayrawan,West,200,2016,4,5,1,0,1,1,0,1,0,0,1,0,0,1,0,0,75000
Riyadh,Ar-Ramal,North,400,2020,5,4,1,1,1,1,0,0,1,0,1,0,0,1,0,0,45000
Riyadh,Dhahrah Laban,West,450,2020,5,5,1,1,1,1,0,0,1,0,1,0,0,1,0,0,85000
Riyadh,Badr,South,400,2020,7,5,1,1,0,1,0,0,1,0,1,0,0,1,0,0,38000
Riyadh,Al-Malik Fahd,East,450,1998,5,5,1,1,1,1,0,1,0,0,1,0,0,1,0,0,90000
Riyadh,Al-Ardeh,North,250,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Tawiq,Southeast,400,1985,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000
Riyadh,An-Nazim,West,400,2020,4,4,1,1,0,0,0,0,1,0,1,0,0,1,0,0,40000
Riyadh,Badr,South,344,2020,4,4,1,1,0,1,0,0,0,0,1,0,0,1,0,1,35000
Riyadh,Al-Nazlah,West,375,2009,4,5,1,1,1,1,0,1,0,0,1,0,0,1,0,0,130000
Riyadh,Ar-Ramal,Southeast,300,2020,4,4,1,1,1,1,0,0,0,0,1,0,0,1,0,1,40000
Riyadh,Ar-Ramal,Southwest,260,2020,7,5,0,1,1,0,0,0,0,0,1,0,0,1,0,1,43000
Riyadh,Al-Malqa,Northeast,200,2020,4,4,0,1,0,0,0,0,0,0,1,0,1,1,0,0,120000
Riyadh,Ash-Shibiliyah,North,370,2011,5,5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,50000
Riyadh,As-Saadah,North,420,2020,5,5,1,1,0,1,0,0,0,0,1,0,0,0,0,1,60000
Riyadh,Tawiq,West,420,2020,3,5,1,1,0,0,0,0,0,0,1,0,0,0,0,1,35000
Riyadh,Al-Malqa,South,400,2020,7,5,1,1,1,1,0,1,0,0,1,0,0,1,1,0,120000
Riyadh,Al-Ardeh,West,337,2020,4,5,0,1,1,1,0,0,1,0,1,0,0,1,0,0,80000
Riyadh,Al-Qayrawan,Northeast,400,2020,4,5,0,1,1,1,0,0,1,0,1,0,0,1,0,0,140000
Riyadh,Al-Hazm,East,300,2020,7,5,1,1,0,1,0,0,1,0,1,0,1,1,0,1,30000
Riyadh,As-Suwaidi,West,500,1986,7,5,1,1,1,1,0,0,1,0,1,0,0,1,0,0,45000
Riyadh,Al-Ardeh,East,375,2019,3,4,1,1,1,1,0,1,0,0,0,0,0,1,0,0,83000
Riyadh,Tawiq,East,300,2018,4,5,1,1,0,0,0,1,1,1,1,0,1,1,0,1,38000
Riyadh,Al-Rahmaniyah,South,396,2014,6,5,1,1,1,1,0,1,0,0,0,0,0,1,0,0,145000
Riyadh,Al-Wadi,East,300,2006,6,3,1,1,1,1,1,1,0,1,1,0,0,1,0,0,130000
Riyadh,Al-Ardeh,North,250,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Al-Sulaymaniyah,Three Streets,300,2005,3,5,1,0,0,1,0,0,1,1,1,0,0,1,0,0,65000
Riyadh,Ar-Ramal,East,375,2020,5,5,1,1,1,1,0,0,1,0,1,0,1,1,0,0,48000
Riyadh,Dhahrah Laban,West,520,2020,6,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,50000
